"","Country","City","Month","Day","Year","temp_prom"
"8286","Mexico","Guadalajara",8,3,2019,75.8
"8287","Mexico","Guadalajara",8,4,2019,74.8
"8288","Mexico","Guadalajara",8,5,2019,70.7
"8289","Mexico","Guadalajara",8,6,2019,72.7
"8290","Mexico","Guadalajara",8,7,2019,71.6
"8291","Mexico","Guadalajara",8,8,2019,70.9
"8292","Mexico","Guadalajara",8,9,2019,70.8
"8293","Mexico","Guadalajara",8,10,2019,72.9
"8294","Mexico","Guadalajara",8,11,2019,71.2
"8295","Mexico","Guadalajara",8,12,2019,67.9
"8296","Mexico","Guadalajara",8,13,2019,73.2
"8297","Mexico","Guadalajara",8,14,2019,73
"8298","Mexico","Guadalajara",8,15,2019,74
"8299","Mexico","Guadalajara",8,16,2019,72.1
"8300","Mexico","Guadalajara",8,17,2019,73.8
"8301","Mexico","Guadalajara",8,18,2019,71.1
"8302","Mexico","Guadalajara",8,19,2019,75.3
"8303","Mexico","Guadalajara",8,20,2019,74.7
"8304","Mexico","Guadalajara",8,21,2019,74.4
"8305","Mexico","Guadalajara",8,22,2019,73.2
"8306","Mexico","Guadalajara",8,23,2019,71.1
"8307","Mexico","Guadalajara",8,24,2019,69.9
"8308","Mexico","Guadalajara",8,25,2019,71.9
"8309","Mexico","Guadalajara",8,26,2019,70.3
"8310","Mexico","Guadalajara",8,27,2019,67.3
"8311","Mexico","Guadalajara",8,28,2019,70.4
"8312","Mexico","Guadalajara",8,29,2019,69.3
"8313","Mexico","Guadalajara",8,30,2019,72.7
"8314","Mexico","Guadalajara",8,31,2019,74.4
"8315","Mexico","Guadalajara",9,1,2019,72.3
"8316","Mexico","Guadalajara",9,2,2019,73.4
"8317","Mexico","Guadalajara",9,3,2019,68.9
"8318","Mexico","Guadalajara",9,4,2019,73
"8319","Mexico","Guadalajara",9,5,2019,70.7
"8320","Mexico","Guadalajara",9,6,2019,73.1
"8321","Mexico","Guadalajara",9,7,2019,71.9
"8322","Mexico","Guadalajara",9,8,2019,67
"8323","Mexico","Guadalajara",9,9,2019,67.9
"8324","Mexico","Guadalajara",9,10,2019,70.7
"8325","Mexico","Guadalajara",9,11,2019,69.3
"8326","Mexico","Guadalajara",9,12,2019,72.9
"8327","Mexico","Guadalajara",9,13,2019,71
"8328","Mexico","Guadalajara",9,14,2019,71.9
"8329","Mexico","Guadalajara",9,15,2019,71
"8330","Mexico","Guadalajara",9,16,2019,73
"8331","Mexico","Guadalajara",9,17,2019,73.9
"8332","Mexico","Guadalajara",9,18,2019,72.7
"8333","Mexico","Guadalajara",9,19,2019,73.2
"8334","Mexico","Guadalajara",9,20,2019,72.2
"8335","Mexico","Guadalajara",9,21,2019,70.1
"8336","Mexico","Guadalajara",9,22,2019,72.7
"8337","Mexico","Guadalajara",9,23,2019,74.9
"8338","Mexico","Guadalajara",9,24,2019,72.9
"8339","Mexico","Guadalajara",9,25,2019,72.1
"8340","Mexico","Guadalajara",9,26,2019,73.5
"8341","Mexico","Guadalajara",9,27,2019,73.5
"8342","Mexico","Guadalajara",9,28,2019,72.4
"8343","Mexico","Guadalajara",9,29,2019,71.5
"8344","Mexico","Guadalajara",9,30,2019,68
"8345","Mexico","Guadalajara",10,1,2019,70.1
"8346","Mexico","Guadalajara",10,2,2019,72.6
"8347","Mexico","Guadalajara",10,3,2019,68.2
"8348","Mexico","Guadalajara",10,4,2019,71.8
"8349","Mexico","Guadalajara",10,5,2019,74
"8350","Mexico","Guadalajara",10,6,2019,71.7
"8351","Mexico","Guadalajara",10,7,2019,74.8
"8352","Mexico","Guadalajara",10,8,2019,71.9
"8353","Mexico","Guadalajara",10,9,2019,72.8
"8354","Mexico","Guadalajara",10,10,2019,76
"8355","Mexico","Guadalajara",10,11,2019,79.4
"8356","Mexico","Guadalajara",10,12,2019,73.8
"8357","Mexico","Guadalajara",10,13,2019,70.1
"8358","Mexico","Guadalajara",10,14,2019,70.5
"8359","Mexico","Guadalajara",10,15,2019,74.8
"8360","Mexico","Guadalajara",10,16,2019,72.7
"8361","Mexico","Guadalajara",10,17,2019,72.1
"8362","Mexico","Guadalajara",10,18,2019,70.4
"8363","Mexico","Guadalajara",10,19,2019,69.3
"8364","Mexico","Guadalajara",10,20,2019,70.5
"8365","Mexico","Guadalajara",10,21,2019,66.7
"8366","Mexico","Guadalajara",10,22,2019,67.7
"8367","Mexico","Guadalajara",10,23,2019,65.3
"8368","Mexico","Guadalajara",10,24,2019,70.2
"8369","Mexico","Guadalajara",10,25,2019,69.3
"8370","Mexico","Guadalajara",10,26,2019,68.7
"8371","Mexico","Guadalajara",10,27,2019,70.3
"8372","Mexico","Guadalajara",10,28,2019,67.1
"8373","Mexico","Guadalajara",10,29,2019,66.1
"8374","Mexico","Guadalajara",10,30,2019,68.6
"8375","Mexico","Guadalajara",10,31,2019,71
"8376","Mexico","Guadalajara",11,1,2019,67.1
"8377","Mexico","Guadalajara",11,2,2019,70.3
"8378","Mexico","Guadalajara",11,3,2019,64.3
"8379","Mexico","Guadalajara",11,4,2019,68.9
"8380","Mexico","Guadalajara",11,5,2019,69.8
"8381","Mexico","Guadalajara",11,6,2019,67.9
"8382","Mexico","Guadalajara",11,7,2019,70.1
"8383","Mexico","Guadalajara",11,8,2019,71.4
"8384","Mexico","Guadalajara",11,9,2019,69.3
"8385","Mexico","Guadalajara",11,10,2019,72.4
"8386","Mexico","Guadalajara",11,11,2019,69.5
"8387","Mexico","Guadalajara",11,12,2019,68.5
"8388","Mexico","Guadalajara",11,13,2019,61.2
"8389","Mexico","Guadalajara",11,14,2019,63.7
"8390","Mexico","Guadalajara",11,15,2019,65.2
"8391","Mexico","Guadalajara",11,16,2019,-99
"8392","Mexico","Guadalajara",11,17,2019,62.1
"8393","Mexico","Guadalajara",11,18,2019,64.8
"8394","Mexico","Guadalajara",11,19,2019,65.6
"8395","Mexico","Guadalajara",11,20,2019,71.6
"8396","Mexico","Guadalajara",11,21,2019,67
"8397","Mexico","Guadalajara",11,22,2019,68.2
"8398","Mexico","Guadalajara",11,23,2019,70.5
"8399","Mexico","Guadalajara",11,24,2019,62.6
"8400","Mexico","Guadalajara",11,25,2019,62.7
"8401","Mexico","Guadalajara",11,26,2019,66.3
"8402","Mexico","Guadalajara",11,27,2019,68.6
"8403","Mexico","Guadalajara",11,28,2019,67.2
"8404","Mexico","Guadalajara",11,29,2019,66.9
"8405","Mexico","Guadalajara",11,30,2019,67.7
"8406","Mexico","Guadalajara",12,1,2019,67.9
"8407","Mexico","Guadalajara",12,2,2019,65
"8408","Mexico","Guadalajara",12,3,2019,65.9
"8409","Mexico","Guadalajara",12,4,2019,65.1
"8410","Mexico","Guadalajara",12,5,2019,63.9
"8411","Mexico","Guadalajara",12,6,2019,64.3
"8412","Mexico","Guadalajara",12,7,2019,61.2
"8413","Mexico","Guadalajara",12,8,2019,58.8
"8414","Mexico","Guadalajara",12,9,2019,61.3
"8415","Mexico","Guadalajara",12,10,2019,58.3
"8416","Mexico","Guadalajara",12,11,2019,55.9
"8417","Mexico","Guadalajara",12,12,2019,62.8
"8418","Mexico","Guadalajara",12,13,2019,61.4
"8419","Mexico","Guadalajara",12,14,2019,60.7
"8420","Mexico","Guadalajara",12,15,2019,60.8
"8421","Mexico","Guadalajara",12,16,2019,57.3
"8422","Mexico","Guadalajara",12,17,2019,56.6
"8423","Mexico","Guadalajara",12,18,2019,59.8
"8424","Mexico","Guadalajara",12,19,2019,59.4
"8425","Mexico","Guadalajara",12,20,2019,62.2
"8426","Mexico","Guadalajara",12,21,2019,57
"8427","Mexico","Guadalajara",12,22,2019,54.2
"8428","Mexico","Guadalajara",12,23,2019,60.9
"8429","Mexico","Guadalajara",12,24,2019,62
"8430","Mexico","Guadalajara",12,25,2019,66.2
"8431","Mexico","Guadalajara",12,26,2019,62
"8432","Mexico","Guadalajara",12,27,2019,62.8
"8433","Mexico","Guadalajara",12,28,2019,62.6
"8434","Mexico","Guadalajara",12,29,2019,59.8
"8435","Mexico","Guadalajara",12,30,2019,60.3
"8436","Mexico","Guadalajara",12,31,2019,60.1
"8437","Mexico","Guadalajara",1,1,2020,64.1
"8438","Mexico","Guadalajara",1,2,2020,59.4
"8439","Mexico","Guadalajara",1,3,2020,54.5
"8440","Mexico","Guadalajara",1,4,2020,56.3
"8441","Mexico","Guadalajara",1,5,2020,51.3
"8442","Mexico","Guadalajara",1,6,2020,53.2
"8443","Mexico","Guadalajara",1,7,2020,59.3
"8444","Mexico","Guadalajara",1,8,2020,59.9
"8445","Mexico","Guadalajara",1,9,2020,61.3
"8446","Mexico","Guadalajara",1,10,2020,-99
"8447","Mexico","Guadalajara",1,11,2020,-99
"8448","Mexico","Guadalajara",1,12,2020,57.7
"8449","Mexico","Guadalajara",1,13,2020,57.8
"8450","Mexico","Guadalajara",1,14,2020,63.4
"8451","Mexico","Guadalajara",1,15,2020,68.7
"8452","Mexico","Guadalajara",1,16,2020,67.6
"8453","Mexico","Guadalajara",1,17,2020,67
"8454","Mexico","Guadalajara",1,18,2020,65
"8455","Mexico","Guadalajara",1,19,2020,66.3
"8456","Mexico","Guadalajara",1,20,2020,65.1
"8457","Mexico","Guadalajara",1,21,2020,63.9
"8458","Mexico","Guadalajara",1,22,2020,66.5
"8459","Mexico","Guadalajara",1,23,2020,63.7
"8460","Mexico","Guadalajara",1,24,2020,61
"8461","Mexico","Guadalajara",1,25,2020,65.7
"8462","Mexico","Guadalajara",1,26,2020,63.2
"8463","Mexico","Guadalajara",1,27,2020,59.2
"8464","Mexico","Guadalajara",1,28,2020,58.4
"8465","Mexico","Guadalajara",1,29,2020,59.4
"8466","Mexico","Guadalajara",1,30,2020,61.8
"8467","Mexico","Guadalajara",1,31,2020,59.4
"8468","Mexico","Guadalajara",2,1,2020,60.1
"8469","Mexico","Guadalajara",2,2,2020,59.9
"8470","Mexico","Guadalajara",2,3,2020,55
"8471","Mexico","Guadalajara",2,4,2020,56.3
"8472","Mexico","Guadalajara",2,5,2020,63.7
"8473","Mexico","Guadalajara",2,6,2020,57.7
"8474","Mexico","Guadalajara",2,7,2020,59.7
"8475","Mexico","Guadalajara",2,8,2020,61.6
"8476","Mexico","Guadalajara",2,9,2020,61.3
"8477","Mexico","Guadalajara",2,10,2020,65.9
"8478","Mexico","Guadalajara",2,11,2020,65.8
"8479","Mexico","Guadalajara",2,12,2020,65.5
"8480","Mexico","Guadalajara",2,13,2020,63.6
"8481","Mexico","Guadalajara",2,14,2020,67.5
"8482","Mexico","Guadalajara",2,15,2020,67.6
"8483","Mexico","Guadalajara",2,16,2020,66
"8484","Mexico","Guadalajara",2,17,2020,69
"8485","Mexico","Guadalajara",2,18,2020,71.5
"8486","Mexico","Guadalajara",2,19,2020,72.4
"8487","Mexico","Guadalajara",2,20,2020,71.5
"8488","Mexico","Guadalajara",2,21,2020,72.2
"8489","Mexico","Guadalajara",2,22,2020,69.7
"8490","Mexico","Guadalajara",2,23,2020,70.9
"8491","Mexico","Guadalajara",2,24,2020,68
"8492","Mexico","Guadalajara",2,25,2020,65.4
"8493","Mexico","Guadalajara",2,26,2020,67.2
"8494","Mexico","Guadalajara",2,27,2020,65.4
"8495","Mexico","Guadalajara",2,28,2020,67.4
"8496","Mexico","Guadalajara",2,29,2020,72.6
"8497","Mexico","Guadalajara",3,1,2020,72.3
"8498","Mexico","Guadalajara",3,2,2020,65.7
"8499","Mexico","Guadalajara",3,3,2020,68
"8500","Mexico","Guadalajara",3,4,2020,68.5
"8501","Mexico","Guadalajara",3,5,2020,67.4
"8502","Mexico","Guadalajara",3,6,2020,75.7
"8503","Mexico","Guadalajara",3,7,2020,70.4
"8504","Mexico","Guadalajara",3,8,2020,70.3
"8505","Mexico","Guadalajara",3,9,2020,71.1
"8506","Mexico","Guadalajara",3,10,2020,70.5
"8507","Mexico","Guadalajara",3,11,2020,81.5
"8508","Mexico","Guadalajara",3,12,2020,72.4
"8509","Mexico","Guadalajara",3,13,2020,78
"8510","Mexico","Guadalajara",3,14,2020,77.6
"8511","Mexico","Guadalajara",3,15,2020,75.1
"8512","Mexico","Guadalajara",3,16,2020,70.9
"8513","Mexico","Guadalajara",3,17,2020,73.4
"8514","Mexico","Guadalajara",3,18,2020,72.6
"8515","Mexico","Guadalajara",3,19,2020,72.3
"8516","Mexico","Guadalajara",3,20,2020,72.8
"8517","Mexico","Guadalajara",3,21,2020,-99
"8518","Mexico","Guadalajara",3,22,2020,-99
"8519","Mexico","Guadalajara",3,23,2020,73.5
"8520","Mexico","Guadalajara",3,24,2020,75
"8521","Mexico","Guadalajara",3,25,2020,76.9
"8522","Mexico","Guadalajara",3,26,2020,77.3
"8523","Mexico","Guadalajara",3,27,2020,74.8
"8524","Mexico","Guadalajara",3,28,2020,-99
"8525","Mexico","Guadalajara",3,29,2020,75.9
"8526","Mexico","Guadalajara",3,30,2020,-99
"8527","Mexico","Guadalajara",3,31,2020,76.2
"8528","Mexico","Guadalajara",4,1,2020,77
"8529","Mexico","Guadalajara",4,2,2020,72.1
"8530","Mexico","Guadalajara",4,3,2020,75.6
"8531","Mexico","Guadalajara",4,4,2020,77
"8532","Mexico","Guadalajara",4,5,2020,73.2
"8533","Mexico","Guadalajara",4,6,2020,71.7
"8534","Mexico","Guadalajara",4,7,2020,71.3
"8535","Mexico","Guadalajara",4,8,2020,72.9
"8536","Mexico","Guadalajara",4,9,2020,-99
"8537","Mexico","Guadalajara",4,10,2020,-99
"8538","Mexico","Guadalajara",4,11,2020,-99
"8539","Mexico","Guadalajara",4,12,2020,73.8
"8540","Mexico","Guadalajara",4,13,2020,77.3
"8541","Mexico","Guadalajara",4,14,2020,74.9
"8542","Mexico","Guadalajara",4,15,2020,76.3
"8543","Mexico","Guadalajara",4,16,2020,75.9
"8544","Mexico","Guadalajara",4,17,2020,78.1
"8545","Mexico","Guadalajara",4,18,2020,77
"8546","Mexico","Guadalajara",4,19,2020,74
"8547","Mexico","Guadalajara",4,20,2020,76.9
"8548","Mexico","Guadalajara",4,21,2020,76.4
"8549","Mexico","Guadalajara",4,22,2020,78.6
"8550","Mexico","Guadalajara",4,23,2020,78.7
"8551","Mexico","Guadalajara",4,24,2020,76.6
"8552","Mexico","Guadalajara",4,25,2020,77.9
"8553","Mexico","Guadalajara",4,26,2020,78.5
"8554","Mexico","Guadalajara",4,27,2020,79
"8555","Mexico","Guadalajara",4,28,2020,78.3
"8556","Mexico","Guadalajara",4,29,2020,77.5
"8557","Mexico","Guadalajara",4,30,2020,75.7
"8558","Mexico","Guadalajara",5,1,2020,74.3
"8559","Mexico","Guadalajara",5,2,2020,81.3
"8560","Mexico","Guadalajara",5,3,2020,78.3
"8561","Mexico","Guadalajara",5,4,2020,79.3
"8562","Mexico","Guadalajara",5,5,2020,75.2
"8563","Mexico","Guadalajara",5,6,2020,80.3
"8564","Mexico","Guadalajara",5,7,2020,67.1
"8565","Mexico","Guadalajara",5,8,2020,-99
"8566","Mexico","Guadalajara",5,9,2020,73.2
"8567","Mexico","Guadalajara",5,10,2020,76.9
"8568","Mexico","Guadalajara",5,11,2020,72.9
"8569","Mexico","Guadalajara",5,12,2020,68.3
"8570","Mexico","Mexico City",1,1,1995,57.7
"8571","Mexico","Mexico City",1,2,1995,56.1
"8572","Mexico","Mexico City",1,3,1995,57.6
"8573","Mexico","Mexico City",1,4,1995,57.3
"8574","Mexico","Mexico City",1,5,1995,58.8
"8575","Mexico","Mexico City",1,6,1995,62.2
"8576","Mexico","Mexico City",1,7,1995,59
"8577","Mexico","Mexico City",1,8,1995,58
"8578","Mexico","Mexico City",1,9,1995,58.1
"8579","Mexico","Mexico City",1,10,1995,57.8
"8580","Mexico","Mexico City",1,11,1995,58.8
"8581","Mexico","Mexico City",1,12,1995,58.9
"8582","Mexico","Mexico City",1,13,1995,60.9
"8583","Mexico","Mexico City",1,14,1995,56.6
"8584","Mexico","Mexico City",1,15,1995,55.7
"8585","Mexico","Mexico City",1,16,1995,56.3
"8586","Mexico","Mexico City",1,17,1995,58.8
"8587","Mexico","Mexico City",1,18,1995,57.6
"8588","Mexico","Mexico City",1,19,1995,56.2
"8589","Mexico","Mexico City",1,20,1995,57.4
"8590","Mexico","Mexico City",1,21,1995,58.1
"8591","Mexico","Mexico City",1,22,1995,59.2
"8592","Mexico","Mexico City",1,23,1995,57.6
"8593","Mexico","Mexico City",1,24,1995,56.6
"8594","Mexico","Mexico City",1,25,1995,55.1
"8595","Mexico","Mexico City",1,26,1995,55.2
"8596","Mexico","Mexico City",1,27,1995,56.3
"8597","Mexico","Mexico City",1,28,1995,59.8
"8598","Mexico","Mexico City",1,29,1995,61.6
"8599","Mexico","Mexico City",1,30,1995,57.9
"8600","Mexico","Mexico City",1,31,1995,52.8
"8601","Mexico","Mexico City",2,1,1995,55.3
"8602","Mexico","Mexico City",2,2,1995,57.7
"8603","Mexico","Mexico City",2,3,1995,57.7
"8604","Mexico","Mexico City",2,4,1995,52.8
"8605","Mexico","Mexico City",2,5,1995,54.9
"8606","Mexico","Mexico City",2,6,1995,55.3
"8607","Mexico","Mexico City",2,7,1995,57.4
"8608","Mexico","Mexico City",2,8,1995,57.7
"8609","Mexico","Mexico City",2,9,1995,56.5
"8610","Mexico","Mexico City",2,10,1995,59
"8611","Mexico","Mexico City",2,11,1995,63.4
"8612","Mexico","Mexico City",2,12,1995,62.8
"8613","Mexico","Mexico City",2,13,1995,65
"8614","Mexico","Mexico City",2,14,1995,64.2
"8615","Mexico","Mexico City",2,15,1995,65.4
"8616","Mexico","Mexico City",2,16,1995,64.2
"8617","Mexico","Mexico City",2,17,1995,60.9
"8618","Mexico","Mexico City",2,18,1995,61.3
"8619","Mexico","Mexico City",2,19,1995,62.1
"8620","Mexico","Mexico City",2,20,1995,57.3
"8621","Mexico","Mexico City",2,21,1995,58.3
"8622","Mexico","Mexico City",2,22,1995,54.3
"8623","Mexico","Mexico City",2,23,1995,58.3
"8624","Mexico","Mexico City",2,24,1995,60.3
"8625","Mexico","Mexico City",2,25,1995,59.9
"8626","Mexico","Mexico City",2,26,1995,64.9
"8627","Mexico","Mexico City",2,27,1995,62.6
"8628","Mexico","Mexico City",2,28,1995,63.3
"8629","Mexico","Mexico City",3,1,1995,60.5
"8630","Mexico","Mexico City",3,2,1995,58.7
"8631","Mexico","Mexico City",3,3,1995,61.7
"8632","Mexico","Mexico City",3,4,1995,64.2
"8633","Mexico","Mexico City",3,5,1995,58.7
"8634","Mexico","Mexico City",3,6,1995,58.9
"8635","Mexico","Mexico City",3,7,1995,63.6
"8636","Mexico","Mexico City",3,8,1995,58.7
"8637","Mexico","Mexico City",3,9,1995,50.2
"8638","Mexico","Mexico City",3,10,1995,57.6
"8639","Mexico","Mexico City",3,11,1995,61.2
"8640","Mexico","Mexico City",3,12,1995,62.8
"8641","Mexico","Mexico City",3,13,1995,63.5
"8642","Mexico","Mexico City",3,14,1995,61.1
"8643","Mexico","Mexico City",3,15,1995,59
"8644","Mexico","Mexico City",3,16,1995,57.3
"8645","Mexico","Mexico City",3,17,1995,58
"8646","Mexico","Mexico City",3,18,1995,59.9
"8647","Mexico","Mexico City",3,19,1995,63.1
"8648","Mexico","Mexico City",3,20,1995,67.3
"8649","Mexico","Mexico City",3,21,1995,67.5
"8650","Mexico","Mexico City",3,22,1995,68.8
"8651","Mexico","Mexico City",3,23,1995,67.3
"8652","Mexico","Mexico City",3,24,1995,69
"8653","Mexico","Mexico City",3,25,1995,70.3
"8654","Mexico","Mexico City",3,26,1995,69.4
"8655","Mexico","Mexico City",3,27,1995,69.6
"8656","Mexico","Mexico City",3,28,1995,66.7
"8657","Mexico","Mexico City",3,29,1995,66.3
"8658","Mexico","Mexico City",3,30,1995,65
"8659","Mexico","Mexico City",3,31,1995,65.9
"8660","Mexico","Mexico City",4,1,1995,67.1
"8661","Mexico","Mexico City",4,2,1995,62.6
"8662","Mexico","Mexico City",4,3,1995,64.4
"8663","Mexico","Mexico City",4,4,1995,66.3
"8664","Mexico","Mexico City",4,5,1995,67.7
"8665","Mexico","Mexico City",4,6,1995,65.4
"8666","Mexico","Mexico City",4,7,1995,66.5
"8667","Mexico","Mexico City",4,8,1995,65.7
"8668","Mexico","Mexico City",4,9,1995,71.7
"8669","Mexico","Mexico City",4,10,1995,69.3
"8670","Mexico","Mexico City",4,11,1995,69.7
"8671","Mexico","Mexico City",4,12,1995,68
"8672","Mexico","Mexico City",4,13,1995,64.6
"8673","Mexico","Mexico City",4,14,1995,64.9
"8674","Mexico","Mexico City",4,15,1995,67.9
"8675","Mexico","Mexico City",4,16,1995,68.3
"8676","Mexico","Mexico City",4,17,1995,67.5
"8677","Mexico","Mexico City",4,18,1995,67.3
"8678","Mexico","Mexico City",4,19,1995,68.9
"8679","Mexico","Mexico City",4,20,1995,71.4
"8680","Mexico","Mexico City",4,21,1995,72.1
"8681","Mexico","Mexico City",4,22,1995,73.9
"8682","Mexico","Mexico City",4,23,1995,73.5
"8683","Mexico","Mexico City",4,24,1995,71.8
"8684","Mexico","Mexico City",4,25,1995,69
"8685","Mexico","Mexico City",4,26,1995,63.7
"8686","Mexico","Mexico City",4,27,1995,61.5
"8687","Mexico","Mexico City",4,28,1995,65.4
"8688","Mexico","Mexico City",4,29,1995,65.7
"8689","Mexico","Mexico City",4,30,1995,65.9
"8690","Mexico","Mexico City",5,1,1995,66.7
"8691","Mexico","Mexico City",5,2,1995,69.3
"8692","Mexico","Mexico City",5,3,1995,69.1
"8693","Mexico","Mexico City",5,4,1995,66.3
"8694","Mexico","Mexico City",5,5,1995,65.2
"8695","Mexico","Mexico City",5,6,1995,70.7
"8696","Mexico","Mexico City",5,7,1995,72.4
"8697","Mexico","Mexico City",5,8,1995,71.4
"8698","Mexico","Mexico City",5,9,1995,72.9
"8699","Mexico","Mexico City",5,10,1995,74.5
"8700","Mexico","Mexico City",5,11,1995,69.5
"8701","Mexico","Mexico City",5,12,1995,71.1
"8702","Mexico","Mexico City",5,13,1995,72.1
"8703","Mexico","Mexico City",5,14,1995,74.5
"8704","Mexico","Mexico City",5,15,1995,71.1
"8705","Mexico","Mexico City",5,16,1995,71.3
"8706","Mexico","Mexico City",5,17,1995,72.9
"8707","Mexico","Mexico City",5,18,1995,73
"8708","Mexico","Mexico City",5,19,1995,72.8
"8709","Mexico","Mexico City",5,20,1995,71.8
"8710","Mexico","Mexico City",5,21,1995,71.5
"8711","Mexico","Mexico City",5,22,1995,70
"8712","Mexico","Mexico City",5,23,1995,69.4
"8713","Mexico","Mexico City",5,24,1995,70.2
"8714","Mexico","Mexico City",5,25,1995,69.1
"8715","Mexico","Mexico City",5,26,1995,62.8
"8716","Mexico","Mexico City",5,27,1995,70.5
"8717","Mexico","Mexico City",5,28,1995,66.5
"8718","Mexico","Mexico City",5,29,1995,62.9
"8719","Mexico","Mexico City",5,30,1995,66.7
"8720","Mexico","Mexico City",5,31,1995,65.9
"8721","Mexico","Mexico City",6,1,1995,68.2
"8722","Mexico","Mexico City",6,2,1995,68.4
"8723","Mexico","Mexico City",6,3,1995,69.3
"8724","Mexico","Mexico City",6,4,1995,70.6
"8725","Mexico","Mexico City",6,5,1995,70.5
"8726","Mexico","Mexico City",6,6,1995,71.5
"8727","Mexico","Mexico City",6,7,1995,72.9
"8728","Mexico","Mexico City",6,8,1995,74.3
"8729","Mexico","Mexico City",6,9,1995,71.4
"8730","Mexico","Mexico City",6,10,1995,69.7
"8731","Mexico","Mexico City",6,11,1995,68.8
"8732","Mexico","Mexico City",6,12,1995,67.5
"8733","Mexico","Mexico City",6,13,1995,65.4
"8734","Mexico","Mexico City",6,14,1995,65.8
"8735","Mexico","Mexico City",6,15,1995,67.1
"8736","Mexico","Mexico City",6,16,1995,66.7
"8737","Mexico","Mexico City",6,17,1995,66.3
"8738","Mexico","Mexico City",6,18,1995,66.5
"8739","Mexico","Mexico City",6,19,1995,66.2
"8740","Mexico","Mexico City",6,20,1995,65.9
"8741","Mexico","Mexico City",6,21,1995,66.3
"8742","Mexico","Mexico City",6,22,1995,-99
"8743","Mexico","Mexico City",6,23,1995,69.4
"8744","Mexico","Mexico City",6,24,1995,66
"8745","Mexico","Mexico City",6,25,1995,70.6
"8746","Mexico","Mexico City",6,26,1995,66.2
"8747","Mexico","Mexico City",6,27,1995,67.2
"8748","Mexico","Mexico City",6,28,1995,65.3
"8749","Mexico","Mexico City",6,29,1995,64.3
"8750","Mexico","Mexico City",6,30,1995,59.8
"8751","Mexico","Mexico City",7,1,1995,59.7
"8752","Mexico","Mexico City",7,2,1995,63.8
"8753","Mexico","Mexico City",7,3,1995,65.3
"8754","Mexico","Mexico City",7,4,1995,66.4
"8755","Mexico","Mexico City",7,5,1995,67.3
"8756","Mexico","Mexico City",7,6,1995,66.7
"8757","Mexico","Mexico City",7,7,1995,62.6
"8758","Mexico","Mexico City",7,8,1995,63.9
"8759","Mexico","Mexico City",7,9,1995,64.6
"8760","Mexico","Mexico City",7,10,1995,63.8
"8761","Mexico","Mexico City",7,11,1995,62.9
"8762","Mexico","Mexico City",7,12,1995,60.1
"8763","Mexico","Mexico City",7,13,1995,61.2
"8764","Mexico","Mexico City",7,14,1995,62.5
"8765","Mexico","Mexico City",7,15,1995,63.3
"8766","Mexico","Mexico City",7,16,1995,64
"8767","Mexico","Mexico City",7,17,1995,65
"8768","Mexico","Mexico City",7,18,1995,65
"8769","Mexico","Mexico City",7,19,1995,66.6
"8770","Mexico","Mexico City",7,20,1995,66.6
"8771","Mexico","Mexico City",7,21,1995,65.5
"8772","Mexico","Mexico City",7,22,1995,67.1
"8773","Mexico","Mexico City",7,23,1995,66
"8774","Mexico","Mexico City",7,24,1995,67.7
"8775","Mexico","Mexico City",7,25,1995,63.6
"8776","Mexico","Mexico City",7,26,1995,64.1
"8777","Mexico","Mexico City",7,27,1995,64.1
"8778","Mexico","Mexico City",7,28,1995,65.4
"8779","Mexico","Mexico City",7,29,1995,65.7
"8780","Mexico","Mexico City",7,30,1995,65.5
"8781","Mexico","Mexico City",7,31,1995,63.8
"8782","Mexico","Mexico City",8,1,1995,67
"8783","Mexico","Mexico City",8,2,1995,68.1
"8784","Mexico","Mexico City",8,3,1995,67.4
"8785","Mexico","Mexico City",8,4,1995,67.3
"8786","Mexico","Mexico City",8,5,1995,66.7
"8787","Mexico","Mexico City",8,6,1995,64.1
"8788","Mexico","Mexico City",8,7,1995,65.8
"8789","Mexico","Mexico City",8,8,1995,66.1
"8790","Mexico","Mexico City",8,9,1995,63.1
"8791","Mexico","Mexico City",8,10,1995,62.9
"8792","Mexico","Mexico City",8,11,1995,64.7
"8793","Mexico","Mexico City",8,12,1995,62.3
"8794","Mexico","Mexico City",8,13,1995,64.2
"8795","Mexico","Mexico City",8,14,1995,64.3
"8796","Mexico","Mexico City",8,15,1995,64.1
"8797","Mexico","Mexico City",8,16,1995,64.2
"8798","Mexico","Mexico City",8,17,1995,61.4
"8799","Mexico","Mexico City",8,18,1995,61.6
"8800","Mexico","Mexico City",8,19,1995,63.4
"8801","Mexico","Mexico City",8,20,1995,62
"8802","Mexico","Mexico City",8,21,1995,63.7
"8803","Mexico","Mexico City",8,22,1995,63.6
"8804","Mexico","Mexico City",8,23,1995,64.7
"8805","Mexico","Mexico City",8,24,1995,64.3
"8806","Mexico","Mexico City",8,25,1995,66
"8807","Mexico","Mexico City",8,26,1995,64.2
"8808","Mexico","Mexico City",8,27,1995,65.7
"8809","Mexico","Mexico City",8,28,1995,66.5
"8810","Mexico","Mexico City",8,29,1995,66.1
"8811","Mexico","Mexico City",8,30,1995,62
"8812","Mexico","Mexico City",8,31,1995,61.9
"8813","Mexico","Mexico City",9,1,1995,62.5
"8814","Mexico","Mexico City",9,2,1995,61.6
"8815","Mexico","Mexico City",9,3,1995,62.3
"8816","Mexico","Mexico City",9,4,1995,62.3
